Protein.Ids,Gene_Symbol,First.Protein.Description,log2FC,log2.protein.intensity,P_value,Adjusted_P_value,Condition
Q9D1K7,NA,UPF0687 protein C20orf27 homolog,0.08696358948,21.84777943,0.5255405208,0.6424766469,Not_sig
Q9D1L0,Chchd2,Coiled-coil-helix-coiled-coil-helix domain-containing protein 2,-0.9975162021,22.04352164,0.0001662243403,0.002345541982,Down
Q9D1L9,Lamtor5,Ragulator complex protein LAMTOR5,-0.4603439642,21.4039837,0.0004666023549,0.004258442495,Not_sig
Q9D1M0,Sec13,Protein SEC13 homolog,-0.287517677,21.37912669,0.003159868629,0.01569264628,Not_sig
Q9D1M4,Eef1e1,Eukaryotic translation elongation factor 1 epsilon-1,-0.3064206426,20.85859853,0.009932136659,0.03539654295,Not_sig
Q9D1N9,Mrpl21,"39S ribosomal protein L21, mitochondrial",0.3366519306,18.49693463,0.1769186164,0.2901101153,Not_sig
Q9D1P4,Chordc1,Cysteine and histidine-rich domain-containing protein 1,-0.5111941721,21.16616794,0.005020353431,0.02171700398,Not_sig
Q9D1Q6,Erp44,Endoplasmic reticulum resident protein 44,-0.2956475951,22.28017572,0.04932393134,0.1140354978,Not_sig
Q9D1R1,Tmem126b,"Complex I assembly factor TMEM126B, mitochondrial",-0.6778088682,18.3432713,0.1763954765,0.2895005589,Not_sig
Q9D1X0,Nol3,Nucleolar protein 3,-0.2541042818,22.26902355,0.01331633963,0.04386019184,Not_sig
Q9D273,Mmab,Corrinoid adenosyltransferase,0.2998473839,19.47816423,0.2877257345,0.4126721473,Not_sig
Q9D281,Fam114a1,Protein Noxp20,-1.0514063,19.15217388,0.0002585568868,0.003032888145,Down
Q9D287,Bcas2,Pre-mRNA-splicing factor SPF27,-0.3931522767,19.30180523,0.0232613602,0.06574385912,Not_sig
Q9D2G2,Dlst,"Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial",-0.04267339414,24.79804542,0.7004480292,0.7896560329,Not_sig
Q9D2N4,Dtna,Dystrobrevin alpha,0.8798317653,22.00120844,0.00001199493172,0.0004327228198,Up
Q9D2N9,Vps33a,Vacuolar protein sorting-associated protein 33A,-0.4415429949,17.57523074,0.2409328708,0.3620146554,Not_sig
Q9D2P4,Urm1,Ubiquitin-related modifier 1,0.6969963977,19.91210075,0.002190683238,0.01200168009,Up
Q9D2R0,Aacs,Acetoacetyl-CoA synthetase,-1.945688596,22.42731847,0.0000000199805667,0.000004494452179,Down
Q9D2R6,Coa3,"Cytochrome c oxidase assembly factor 3 homolog, mitochondrial",-1.235641642,20.36107646,0.05991529398,0.130848706,Not_sig
Q9D2U5,Naa38,"N-alpha-acetyltransferase 38, NatC auxiliary subunit",-0.4710102455,18.43892273,0.0568725725,0.1263688072,Not_sig
Q9D2V7,Coro7,Coronin-7,-0.3295265342,22.87490939,0.007546620841,0.02926803052,Not_sig
Q9D2V8,Mfsd10,Major facilitator superfamily domain-containing protein 10,-0.6563886422,17.758242,0.332458156,0.4592919034,Not_sig
Q9D328,Tmem35a,Transmembrane protein 35A,0.1263561994,20.99912061,0.6641842705,0.7643215921,Not_sig
Q9D358,Acp1,Low molecular weight phosphotyrosine protein phosphatase,0.1829134805,23.62550857,0.115243531,0.2110142951,Not_sig
Q9D379,Ephx1,Epoxide hydrolase 1,0.6314614608,22.20573576,0.0001342380315,0.00198963656,Up
Q9D394,Rufy3,Protein RUFY3,0.278712491,24.07218078,0.135336933,0.2388225343,Not_sig
Q9D3D9,Atp5f1d,"ATP synthase subunit delta, mitochondrial",0.5840488127,19.8641979,0.0877410715,0.1723276104,Not_sig
Q9D3P8,Plgrkt,Plasminogen receptor (KT),-0.489960118,20.39553936,0.07092730404,0.1486495167,Not_sig
Q9D404,Oxsm,"3-oxoacyl-[acyl-carrier-protein] synthase, mitochondrial",0.3405372757,17.8943859,0.438002208,0.5618652946,Not_sig
Q9D486,Cmip,C-Maf-inducing protein,0.3780958988,18.96001072,0.1183584388,0.2147071489,Not_sig
Q9D4F8,Tubgcp4,Gamma-tubulin complex component 4,-2.70076782,17.57564629,0.004692267342,0.02081581243,Down
Q9D4H1,Exoc2,Exocyst complex component 2,-0.04025227787,19.2067151,0.8355236929,0.8897361742,Not_sig
Q9D4H8,Cul2,Cullin-2,0.2589348009,20.02833092,0.08515924397,0.1685553566,Not_sig
Q9D4J1,Efhd1,EF-hand domain-containing protein D1,-1.22113523,20.24773814,0.00003344910145,0.0008095529363,Down
Q9D517,Agpat3,1-acyl-sn-glycerol-3-phosphate acyltransferase gamma,0.0107415146,20.0599983,0.9403888507,0.9615098837,Not_sig
Q9D554,Sf3a3,Splicing factor 3A subunit 3,-0.02730669188,20.66671998,0.8890978816,0.9266585716,Not_sig
Q9D5J6,Shpk,Sedoheptulokinase,1.882604293,17.07506434,0.01532327479,0.0485067904,Up
Q9D5T0,Atad1,ATPase family AAA domain-containing protein 1,-0.4122841291,21.50212348,0.01520073776,0.04827875513,Not_sig
Q9D5V5,Cul5,Cullin-5,0.4609046597,20.89369746,0.003921504075,0.01843403958,Not_sig
Q9D662,Sec23b,Protein transport protein Sec23B,-0.4778257415,21.07906815,0.00594702138,0.02485399973,Not_sig
Q9D666,Sun1,SUN domain-containing protein 1,0.26694262,18.05203087,0.3865419248,0.5152980226,Not_sig
Q9D6F9,Tubb4a,Tubulin beta-4A chain,0.3164899807,24.24915782,0.05398045237,0.1219395349,Not_sig
Q9D6G9,Cmtm5,CKLF-like MARVEL transmembrane domain-containing protein 5,0.05832215151,22.20685802,0.6400679612,0.7439574114,Not_sig
Q9D6J5,Ndufb8,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8, mitochondrial",-0.0446971245,22.6324002,0.7590430918,0.8350347477,Not_sig
Q9D6J6,Ndufv2,"NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial",0.09961567198,23.99653463,0.4975306304,0.6153898982,Not_sig
Q9D6K5,Synj2bp,Synaptojanin-2-binding protein,-0.2280344907,20.76435124,0.2199997635,0.3388081672,Not_sig
Q9D6L8,Ppil3,Peptidyl-prolyl cis-trans isomerase-like 3,0.8834294342,18.7448593,0.005517023605,0.02344122029,Up
Q9D6M3,Slc25a22,Mitochondrial glutamate carrier 1,-0.08431038766,21.67461721,0.3084602686,0.4333402156,Not_sig
Q9D6R2,Idh3a,"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial",-0.01478954886,24.32291188,0.920928711,0.9482044672,Not_sig
Q9D6S7,Mrrf,"Ribosome-recycling factor, mitochondrial",-0.1371293781,19.14105912,0.6202450239,0.7265420027,Not_sig
Q9D6U8,Fam162a,Protein FAM162A,-0.03830658111,21.11755251,0.7106023877,0.7975766159,Not_sig
Q9D6Y7,Msra,Mitochondrial peptide methionine sulfoxide reductase,0.08639052182,20.41634273,0.4774868034,0.5992482889,Not_sig
Q9D6Y9,Gbe1,"1,4-alpha-glucan-branching enzyme",0.6122640703,21.66524248,0.001956675299,0.01116765126,Up
Q9D6Z1,Nop56,Nucleolar protein 56,-0.5387046593,20.54074445,0.002975159604,0.01504895546,Not_sig
Q9D706,Rpap3,RNA polymerase II-associated protein 3,-0.4022659485,17.6048035,0.1549854127,0.2639929702,Not_sig
Q9D710,Tmx2,Thioredoxin-related transmembrane protein 2,0.08184176368,21.87427751,0.480595571,0.6021942353,Not_sig
Q9D711,Pir,Pirin,0.7136200047,20.17518168,0.004858894727,0.02130781357,Up
Q9D783,Klhl40,Kelch-like protein 40,1.267101571,19.84124587,0.007335005052,0.02870937494,Up
Q9D7A6,Srp19,Signal recognition particle 19 kDa protein,-0.4104418488,18.93867732,0.01374368398,0.04488116783,Not_sig
Q9D7B6,Acad8,"Isobutyryl-CoA dehydrogenase, mitochondrial",0.2641561235,21.5934414,0.07235868644,0.1508722012,Not_sig
Q9D7B7,Gpx8,Probable glutathione peroxidase 8,-2.117762361,17.64345093,0.008011171626,0.03056621109,Down
Q9D7E4,NA,UPF0449 protein C19orf25 homolog,-0.4963964881,18.80308537,0.04508384886,0.1067496211,Not_sig
Q9D7G0,Prps1,Ribose-phosphate pyrophosphokinase 1,0.3278769535,21.58485185,0.007051410219,0.02808811737,Not_sig
Q9D7H3,RtcA,RNA 3'-terminal phosphate cyclase,0.2120376279,21.32206409,0.2233326222,0.3427062389,Not_sig
Q9D7J4,Cox20,"Cytochrome c oxidase assembly protein COX20, mitochondrial",-0.05946570159,19.05344904,0.7709116973,0.8450317891,Not_sig
Q9D7M1,Gid8,Glucose-induced degradation protein 8 homolog,-0.1304788218,19.86819406,0.5524640494,0.666232269,Not_sig
Q9D7N9,Apmap,Adipocyte plasma membrane-associated protein,-0.09563958599,21.96567725,0.4350368231,0.5593748525,Not_sig
Q9D7P6,Iscu,"Iron-sulfur cluster assembly enzyme ISCU, mitochondrial",0.1745507779,21.65009007,0.1304950463,0.2319911933,Not_sig
Q9D7S9,Chmp5,Charged multivesicular body protein 5,-0.3741314228,21.69315964,0.1304857152,0.2319911933,Not_sig
Q9D7V9,Naaa,N-acylethanolamine-hydrolyzing acid amidase,-0.3090985398,20.12748412,0.1672206337,0.2777431775,Not_sig
Q9D7X3,Dusp3,Dual specificity protein phosphatase 3,0.1561289844,22.16077786,0.1058846077,0.198384488,Not_sig
Q9D7X8,Ggct,Gamma-glutamylcyclotransferase,0.07265443566,21.10563463,0.4510028995,0.5747027567,Not_sig
Q9D819,Ppa1,Inorganic pyrophosphatase,-0.1324099245,22.77495278,0.1804825033,0.2941880191,Not_sig
Q9D820,Prorsd1,Prolyl-tRNA synthetase associated domain-containing protein 1,-0.3908411033,19.21697849,0.07967181541,0.1611984244,Not_sig
Q9D832,Dnajb4,DnaJ homolog subfamily B member 4,0.7780686085,21.816707,0.00001452034191,0.0004839562997,Up
Q9D855,Uqcrb,Cytochrome b-c1 complex subunit 7,0.3392367344,22.32381091,0.07545928646,0.1553047962,Not_sig
Q9D880,Timm50,Mitochondrial import inner membrane translocase subunit TIM50,-0.2655577207,21.02635323,0.04680619188,0.109405182,Not_sig
Q9D892,Itpa,Inosine triphosphate pyrophosphatase,0.1237826367,20.599281,0.2990529959,0.4251221771,Not_sig
Q9D898,Arpc5l,Actin-related protein 2/3 complex subunit 5-like protein,-0.002251670667,22.04882263,0.9923702282,0.9947113375,Not_sig
Q9D8B3,Chmp4b,Charged multivesicular body protein 4b,-0.005468078917,21.52146349,0.9572229294,0.9729985333,Not_sig
Q9D8B4,Ndufa11,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 11,0.03239308034,22.54649948,0.8326610742,0.8874229551,Not_sig
Q9D8B7,Jam3,Junctional adhesion molecule C,0.8522507232,22.92085306,0.000006762490559,0.0003001635314,Up
Q9D8E6,Rpl4,60S ribosomal protein L4,-0.5106993734,23.94852628,0.002467529055,0.01299701254,Not_sig
Q9D8L5,Ccdc91,Coiled-coil domain-containing protein 91,0.320098683,20.02927874,0.04472615007,0.1060339726,Not_sig
Q9D8N0,Eef1g,Elongation factor 1-gamma,-0.4809182432,23.98949547,0.0006096390893,0.005116736385,Not_sig
Q9D8S3,Arfgap3,ADP-ribosylation factor GTPase-activating protein 3,-0.5537119053,19.78940053,0.1672705381,0.2777431775,Not_sig
Q9D8S4,Rexo2,"Oligoribonuclease, mitochondrial",0.3386932182,21.20623176,0.02614320619,0.07110357075,Not_sig
Q9D8S9,Bola1,BolA-like protein 1,-0.4671972005,20.81234071,0.06307554895,0.1361081353,Not_sig
Q9D8U8,Snx5,Sorting nexin-5,-0.5974959235,20.45348819,0.0002468300596,0.002958865667,Down
Q9D8V7,Sec11c,Signal peptidase complex catalytic subunit SEC11C,-0.627633794,19.49952648,0.004991088661,0.02168854891,Down
Q9D8W5,Psmd12,26S proteasome non-ATPase regulatory subunit 12,-0.03061706017,21.36813922,0.7337794984,0.8145058931,Not_sig
Q9D8X1,Cutc,Copper homeostasis protein cutC homolog,-0.01278547341,18.66158919,0.9888568304,0.9917095514,Not_sig
Q9D8X2,Ccdc124,Coiled-coil domain-containing protein 124,-0.6928310193,19.23363718,0.1060473831,0.198494955,Not_sig
Q9D8Y0,Efhd2,EF-hand domain-containing protein D2,0.01652361187,20.89066882,0.8919088773,0.928070625,Not_sig
Q9D8Y1,Tmem126a,Transmembrane protein 126A,0.2624351037,19.51320745,0.4824547671,0.6040952945,Not_sig
Q9D906,Atg7,Ubiquitin-like modifier-activating enzyme ATG7,-0.06724356483,20.63865512,0.5522657133,0.6662031822,Not_sig
Q9D920,Borcs5,BLOC-1-related complex subunit 5,0.01454244683,20.58170634,0.9247638872,0.9503620276,Not_sig
Q9D958,Spcs1,Signal peptidase complex subunit 1,-0.5339097579,19.55232251,0.01436726646,0.04624615061,Not_sig
Q9D964,Gatm,"Glycine amidinotransferase, mitochondrial",-0.5309878079,22.66607062,0.00008524303157,0.001481678876,Not_sig
Q9D967,Mdp1,Magnesium-dependent phosphatase 1,0.07609597358,22.57773289,0.4537828729,0.5774594695,Not_sig
Q9D9V3,Echdc1,Ethylmalonyl-CoA decarboxylase,-0.1019190028,21.65181288,0.3934813703,0.5220932547,Not_sig
Q9DAI2,Ift22,Intraflagellar transport protein 22 homolog,-0.3723458305,18.24248406,0.1875295058,0.3013079118,Not_sig
Q9DAR7,Dcps,m7GpppX diphosphatase,-0.3838167759,20.5255073,0.02861005621,0.07640003836,Not_sig
Q9DAS9,Gng12,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-12,0.6471336653,22.92701048,0.0000249450581,0.0007013963395,Up
Q9DAU1,Cnpy3,Protein canopy homolog 3,-0.3568022538,20.69051689,0.06075991762,0.1321649175,Not_sig
Q9DAW6,Prpf4,U4/U6 small nuclear ribonucleoprotein Prp4,-0.4639135823,19.11692668,0.04142712953,0.1001373852,Not_sig
Q9DAW9,Cnn3,Calponin-3,-0.7734523636,23.79853377,0.0003830821658,0.003759916828,Down
Q9DAZ9,Zfyve19,Abscission/NoCut checkpoint regulator,0.5524712444,18.34437667,0.2919541393,0.4165941046,Not_sig
Q9DB05,Napa,Alpha-soluble NSF attachment protein,0.3390498215,23.56765666,0.001557595399,0.009529991687,Not_sig
Q9DB15,Mrpl12,"39S ribosomal protein L12, mitochondrial",-0.1385305986,21.63696591,0.1887786006,0.3029330125,Not_sig
Q9DB16,Cab39l,Calcium-binding protein 39-like,0.1380265842,21.43106613,0.3276082841,0.4546787444,Not_sig
Q9DB20,Atp5po,"ATP synthase subunit O, mitochondrial",-0.1200711091,24.31679269,0.398369553,0.526104822,Not_sig
Q9DB25,Alg5,Dolichyl-phosphate beta-glucosyltransferase,-0.7313719176,20.05131775,0.005035998458,0.02173550576,Down
Q9DB27,Mcts1,Malignant T-cell-amplified sequence 1,0.1824732003,21.92260871,0.1072284008,0.2002155295,Not_sig
Q9DB29,Iah1,Isoamyl acetate-hydrolyzing esterase 1 homolog,-0.09472579854,21.2350853,0.5084253387,0.6251506416,Not_sig
Q9DB32,Haghl,Hydroxyacylglutathione hydrolase-like protein,0.7039462219,20.35122355,0.0004553445976,0.004185667647,Up
Q9DB34,Chmp2a,Charged multivesicular body protein 2a,-0.8727884199,18.77552488,0.04109230021,0.09939086401,Not_sig
Q9DB50,Ap1s2,AP-1 complex subunit sigma-2,-0.1448865761,18.85383815,0.6633868182,0.7636337124,Not_sig
Q9DB60,Prxl2b,Prostamide/prostaglandin F synthase,-0.00208598708,21.79844876,0.9881752215,0.9917095514,Not_sig
Q9DB73,Cyb5r1,NADH-cytochrome b5 reductase 1,0.2073404092,20.97744332,0.1468158108,0.2526659137,Not_sig
Q9DB77,Uqcrc2,"Cytochrome b-c1 complex subunit 2, mitochondrial",0.06359085357,24.89963954,0.6088109091,0.7168809214,Not_sig
Q9DBB8,Dhdh,"Trans-1,2-dihydrobenzene-1,2-diol dehydrogenase",0.7068910236,22.17763613,0.0001612256875,0.002299625549,Up
Q9DBB9,Cpn2,Carboxypeptidase N subunit 2,0.3634353342,20.62527723,0.1783484947,0.29154364,Not_sig
Q9DBC0,Selenoo,"Protein adenylyltransferase SelO, mitochondrial",0.1976284274,20.03275286,0.1236370084,0.2224884331,Not_sig
Q9DBC3,Cmtr1,Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1,0.4722825205,17.30669149,0.4409999852,0.5643855232,Not_sig
Q9DBC7,Prkar1a,cAMP-dependent protein kinase type I-alpha regulatory subunit,-0.1977611166,21.68384791,0.1562986265,0.2651667913,Not_sig
Q9DBD0,Ica,Inhibitor of carbonic anhydrase,0.6578353304,22.4388255,0.004746763086,0.02098453415,Up
Q9DBD5,Pelp1,"Proline-, glutamic acid- and leucine-rich protein 1",-2.880930933,17.33893583,0.0003141143568,0.00334587946,Down
Q9DBE0,Csad,Cysteine sulfinic acid decarboxylase,-0.5841134446,21.39926694,0.001052359927,0.007272251006,Not_sig
Q9DBE8,Alg2,"Alpha-1,3/1,6-mannosyltransferase ALG2",0.04955945101,20.7067949,0.6792340848,0.7744159631,Not_sig
Q9DBF1,Aldh7a1,Alpha-aminoadipic semialdehyde dehydrogenase,0.2006135607,22.97947151,0.03366531076,0.08583563175,Not_sig
Q9DBG3,Ap2b1,AP-2 complex subunit beta,-0.2265351241,22.5842639,0.03313701688,0.08481799789,Not_sig
Q9DBG5,Plin3,Perilipin-3,-0.2291376022,20.99647953,0.1660629787,0.2762178471,Not_sig
Q9DBG6,Rpn2,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2,-0.6440533079,22.09603691,0.0003238693269,0.00339308577,Down
Q9DBG7,Srpra,Signal recognition particle receptor subunit alpha,-0.5192703425,19.52510111,0.001283179869,0.008274670861,Not_sig
Q9DBG9,Tax1bp3,Tax1-binding protein 3,0.153104766,23.04948309,0.160947082,0.2706515574,Not_sig
Q9DBH5,Lman2,Vesicular integral-membrane protein VIP36,-0.6293898745,21.56422678,0.0002343385331,0.002881384407,Down
Q9DBJ1,Pgam1,Phosphoglycerate mutase 1,-0.05056795348,25.17894166,0.7015458589,0.7901948055,Not_sig
Q9DBL1,Acadsb,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",-0.1401235011,20.73378851,0.4643055776,0.586749679,Not_sig
Q9DBL7,Coasy,Bifunctional coenzyme A synthase,-0.3661593371,20.4697016,0.01385279109,0.04516033516,Not_sig
Q9DBN5,Lonp2,"Lon protease homolog 2, peroxisomal",-0.5860785132,17.86731666,0.0533325209,0.1209629656,Not_sig
Q9DBP5,Cmpk1,UMP-CMP kinase,-0.2048218812,24.07408881,0.1007767253,0.1909730704,Not_sig
Q9DBR1,Xrn2,5'-3' exoribonuclease 2,0.6797255027,18.34665112,0.3691322472,0.4970618758,Not_sig
Q9DBR3,Armc8,Armadillo repeat-containing protein 8,-0.2985945009,19.18689822,0.141076781,0.2457756767,Not_sig
Q9DBR7,Ppp1r12a,Protein phosphatase 1 regulatory subunit 12A,0.05333710701,20.62177645,0.730981454,0.8118894228,Not_sig
Q9DBS1,Tmem43,Transmembrane protein 43,0.06195647474,21.5274929,0.7022398517,0.7907435785,Not_sig
Q9DBS5,Klc4,Kinesin light chain 4,0.1784433779,19.39702083,0.578089383,0.6886647354,Not_sig
Q9DBS9,Osbpl3,Oxysterol-binding protein-related protein 3,-0.16186475,21.07268293,0.1683006473,0.2787274471,Not_sig
Q9DBT5,Ampd2,AMP deaminase 2,0.3193293603,20.52278943,0.03372356706,0.08591533673,Not_sig
Q9DBV4,Mxra8,Matrix remodeling-associated protein 8,-0.01820219066,19.30938426,0.9263945412,0.9513261732,Not_sig
Q9DBX1,Rgcc,Regulator of cell cycle RGCC,0.7648041221,20.77089394,0.0001294628691,0.001926340183,Up
Q9DBX3,Susd2,Sushi domain-containing protein 2,0.7603491445,23.78168788,0.000001397836419,0.00009718775395,Up
Q9DBZ1,Ikbip,Inhibitor of nuclear factor kappa-B kinase-interacting protein,-1.755033585,18.73407961,0.0002710917578,0.003122454463,Down
Q9DBZ5,Eif3k,Eukaryotic translation initiation factor 3 subunit K,-0.2026288227,21.93180797,0.1231322239,0.2217888009,Not_sig
Q9DC04,Rgs3,Regulator of G-protein signaling 3,-0.4174649335,19.47556834,0.2222192239,0.3414087233,Not_sig
Q9DC07,Nebl,LIM zinc-binding domain-containing Nebulette,-0.0584862894,19.73674132,0.8297383873,0.8855483095,Not_sig
Q9DC11,Plxdc2,Plexin domain-containing protein 2,0.3466348971,20.87886102,0.1325004835,0.2347923303,Not_sig
Q9DC16,Ergic1,Endoplasmic reticulum-Golgi intermediate compartment protein 1,-0.5311127124,20.13545148,0.002160787795,0.01194334843,Not_sig
Q9DC23,Dnajc10,DnaJ homolog subfamily C member 10,-0.3806659393,20.16055125,0.06310662236,0.1361081353,Not_sig
Q9DC29,Abcb6,"ATP-binding cassette sub-family B member 6, mitochondrial",-1.273272494,18.09203134,0.05801641562,0.1281656692,Not_sig
Q9DC50,Crot,Peroxisomal carnitine O-octanoyltransferase,0.1395486555,21.10418985,0.2713045152,0.394774911,Not_sig
Q9DC51,Gnai3,Guanine nucleotide-binding protein G(i) subunit alpha,0.05045201945,23.22967278,0.5682465057,0.6811832721,Not_sig
Q9DC63,Fbxo3,F-box only protein 3,0.4846301823,18.35939963,0.06063580593,0.1320451719,Not_sig
Q9DC69,Ndufa9,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial",-0.0005328346759,22.98884201,0.996816532,0.9981216073,Not_sig
Q9DC70,Ndufs7,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial",0.1148894817,22.84305122,0.394359688,0.5230771581,Not_sig
Q9DCB8,Isca2,"Iron-sulfur cluster assembly 2 homolog, mitochondrial",0.1670506151,20.74884524,0.2182873659,0.3365850352,Not_sig
Q9DCC4,Pycr3,Pyrroline-5-carboxylate reductase 3,-1.327371833,20.04862375,0.00002731604404,0.0007244948316,Down
Q9DCD0,Pgd,"6-phosphogluconate dehydrogenase, decarboxylating",-0.4363941632,23.74969254,0.0004032287712,0.003854867053,Not_sig
Q9DCG9,Trmt112,Multifunctional methyltransferase subunit TRM112-like protein,0.3589395965,21.74384095,0.02175603815,0.06288366583,Not_sig
Q9DCH4,Eif3f,Eukaryotic translation initiation factor 3 subunit F,-0.4569014335,21.98408121,0.0004991221242,0.004469889936,Not_sig
Q9DCJ1,Mlst8,Target of rapamycin complex subunit LST8,0.3307196173,19.77924842,0.1813794223,0.2950212296,Not_sig
Q9DCJ5,Ndufa8,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8,0.08944832867,22.37205227,0.5840316927,0.6940140438,Not_sig
Q9DCJ9,Npl,N-acetylneuraminate lyase,-0.02792123885,21.13973344,0.89447537,0.9299820051,Not_sig
Q9DCL8,Ppp1r2,Protein phosphatase inhibitor 2,-1.171814271,20.87634711,0.07065231008,0.1484474911,Not_sig
Q9DCL9,Paics,Multifunctional protein ADE2,0.2667371254,23.32275465,0.02934108068,0.07786279842,Not_sig
Q9DCM0,Ethe1,"Persulfide dioxygenase ETHE1, mitochondrial",0.09243711529,22.05702202,0.5744506542,0.6864685318,Not_sig
Q9DCM2,Gstk1,Glutathione S-transferase kappa 1,0.2986878945,20.82184109,0.04748898729,0.1106629417,Not_sig
Q9DCN1,Nudt12,NAD-capped RNA hydrolase NUDT12,0.411868922,18.47087752,0.249233202,0.3715771829,Not_sig
Q9DCN2,Cyb5r3,NADH-cytochrome b5 reductase 3,-0.3705929464,24.71976339,0.01251291257,0.04175338365,Not_sig
Q9DCS3,Mecr,"Enoyl-[acyl-carrier-protein] reductase, mitochondrial",-0.07701736885,20.85548623,0.4909496695,0.6099387707,Not_sig
Q9DCS9,Ndufb10,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10,-0.04895498901,22.69315863,0.7191773829,0.803897782,Not_sig
Q9DCT1,Akr1e2,"1,5-anhydro-D-fructose reductase",0.51346072,19.81081348,0.0007872354337,0.006011060798,Not_sig
Q9DCT2,Ndufs3,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial",-0.07451141821,23.81876386,0.5765524422,0.687476314,Not_sig
Q9DCT5,Sdf2,Stromal cell-derived factor 2,0.07477246687,19.26971827,0.6724906704,0.7687905302,Not_sig
